URL,content_id,rendering_app,publishing_app,document_type,format,schema_name,taxon_title,taxon_base_path,taxon_description
https://www.gov.uk/government/consultations/gcse-reform-regulations-for-statistics,2302ba00-dc04-41a9-8ce2-95ccd0f8d83f,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,,,
https://www.gov.uk/government/consultations/gcse-subject-content-and-assessment-objectives,5e340237-7631-11e4-a3cb-005056011aef,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,GCSE,/alpha-taxonomy/gcse,
https://www.gov.uk/government/consultations/gcses-as-and-a-levels-new-subjects-to-be-taught-in-2015,60555187-7631-11e4-a3cb-005056011aef,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,A level,/alpha-taxonomy/a-level,
https://www.gov.uk/government/consultations/gcses-as-and-a-levels-new-subjects-to-be-taught-in-2016,60234cfe-7631-11e4-a3cb-005056011aef,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,A level,/alpha-taxonomy/a-level,
https://www.gov.uk/government/consultations/gcses-as-and-a-levels-reform-of-subjects-for-september-2016,605554fc-7631-11e4-a3cb-005056011aef,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,A level,/alpha-taxonomy/a-level,
https://www.gov.uk/government/consultations/good-early-years-provision-for-all,5e29ae9e-7631-11e4-a3cb-005056011aef,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,Childcare and early years,/alpha-taxonomy/childcare-and-early-years,
https://www.gov.uk/government/consultations/good-independent-fostering-provision,5e34f15c-7631-11e4-a3cb-005056011aef,whitehall-frontend,whitehall,closed_consultation,placeholder_consultation,placeholder_consultation,,,
https://www.gov.uk/government/consultations/good-voluntary-adoption-provision,5e34f112-7631-11e4-a3cb-005056011aef,whitehall-frontend,whitehall,closed_consultation,placeholder_consultation,placeholder_consultation,,,
https://www.gov.uk/government/consultations/high-needs-funding-reform,2ca9f89d-bfc6-4f58-9ae2-c9348416abc0,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,,,
https://www.gov.uk/government/consultations/higher-education-consultation-on-potential-early-repayment-mechanisms-for-student-loans,5c97761e-7631-11e4-a3cb-005056011aef,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,,,
https://www.gov.uk/government/consultations/higher-education-living-cost-support-eu-nationals-residency-requirements,5febf2e6-7631-11e4-a3cb-005056011aef,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,,,
https://www.gov.uk/government/consultations/higher-education-teaching-excellence-social-mobility-and-student-choice,e78900b8-c429-40ec-b973-8b75ea6954cc,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,,,
https://www.gov.uk/government/consultations/higher-education-user-consultations,5c84900a-7631-11e4-a3cb-005056011aef,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,,,
https://www.gov.uk/government/consultations/higher-education-white-paper-students-at-the-heart-of-the-system,5c977209-7631-11e4-a3cb-005056011aef,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,,,
https://www.gov.uk/government/consultations/home-to-school-travel-and-transport-guidance,5f43f0c0-7631-11e4-a3cb-005056011aef,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,,,
https://www.gov.uk/government/consultations/identifying-children-who-are-missing-education,4540ecce-f857-4ee0-a6df-123af5f71937,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,,,
https://www.gov.uk/government/consultations/implementing-the-english-baccalaureate,5eb14c9e-8f72-48e6-8f87-af9b1eb63c6a,whitehall-frontend,whitehall,closed_consultation,placeholder_consultation,placeholder_consultation,,,
https://www.gov.uk/government/consultations/initial-teacher-training-review,5fe8baa2-7631-11e4-a3cb-005056011aef,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,,,
https://www.gov.uk/government/consultations/inspection-of-boarding-and-residential-provision-in-schools,2b9f82bb-0812-4435-af1c-1c0f4eb1a828,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,,,
https://www.gov.uk/government/consultations/inspection-of-childrens-homes,5ef22df2-7631-11e4-a3cb-005056011aef,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,,,
https://www.gov.uk/government/consultations/inspection-of-residential-holiday-schemes-for-disabled-children,0d2a724a-c688-4cf4-acaf-1befc1f26fe2,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,,,
https://www.gov.uk/government/consultations/inspection-of-secure-training-centres,57dbcbb9-82d8-4371-8d17-2b274f419eb0,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,,,
https://www.gov.uk/government/consultations/integrated-inspections-of-services-for-children-in-need-of-help-and-protection-children-looked-after-care-leavers-joint-inspection-of-the-local-s,c2816b94-07da-442f-afc2-876eecf3be13,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,,,
https://www.gov.uk/government/consultations/intermediary-services-for-relatives-of-adopted-people,5f4d1f52-7631-11e4-a3cb-005056011aef,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,,,
https://www.gov.uk/government/consultations/intervening-in-failing-underperforming-and-coasting-schools,495ab885-112b-4ad3-97cf-205e45944d3a,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,,,
https://www.gov.uk/government/consultations/introducing-a-new-framework-for-inspecting-non-association-independent-schools,5ef50f31-7631-11e4-a3cb-005056011aef,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,,,
https://www.gov.uk/government/consultations/joint-targeted-area-inspections,db677ef4-e8ae-4cfa-af98-b1d44498e71f,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,,,
https://www.gov.uk/government/consultations/keeping-children-safe-in-education,5e0e9078-7631-11e4-a3cb-005056011aef,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,,,
https://www.gov.uk/government/consultations/knowledge-and-skills-for-child-and-family-social-work,5fe11de1-7631-11e4-a3cb-005056011aef,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,,,
https://www.gov.uk/government/consultations/local-area-send-consultation,21489928-0dcd-4490-9006-f85b1792370d,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,,,
https://www.gov.uk/government/consultations/looked-after-children-improving-permanence,5e95ffec-7631-11e4-a3cb-005056011aef,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,,,
https://www.gov.uk/government/consultations/looked-after-children-promoting-their-health-and-welfare,6055f79e-7631-11e4-a3cb-005056011aef,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,,,
https://www.gov.uk/government/consultations/maintained-school-governing-body-constitution-regulation-changes,5eb94296-7631-11e4-a3cb-005056011aef,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,Governing and managing schools,/alpha-taxonomy/246787b2-70ea-4a1b-a044-489cd6f835bb-governing-and-managing-schools,
https://www.gov.uk/government/consultations/management-of-independent-schools-proposed-regulations,5ebf2391-7631-11e4-a3cb-005056011aef,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,,,
https://www.gov.uk/government/consultations/mandatory-qualification-specialist-teachers,602d4087-7631-11e4-a3cb-005056011aef,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,,,
https://www.gov.uk/government/consultations/marking-reviews-appeals-grade-boundaries-and-code-of-practice,0b36a336-6b5c-40f4-893a-b8afba86afc6,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,,,
https://www.gov.uk/government/consultations/national-curriculum-draft-regulations-ks4-core-subjects,5f580057-7631-11e4-a3cb-005056011aef,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,,,
https://www.gov.uk/government/consultations/national-curriculum-reform-england-key-stage-4-science,5f61c739-7631-11e4-a3cb-005056011aef,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,National curriculum,/alpha-taxonomy/national-curriculum,
https://www.gov.uk/government/consultations/national-curriculum-reform-england-ks4-english-and-mathematics,5ee590e7-7631-11e4-a3cb-005056011aef,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,National curriculum,/alpha-taxonomy/national-curriculum,
https://www.gov.uk/government/consultations/national-curriculum-review-new-programmes-of-study-and-attainment-targets-from-september-2014,5e389b5c-7631-11e4-a3cb-005056011aef,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,National curriculum,/alpha-taxonomy/national-curriculum,
https://www.gov.uk/government/consultations/national-reference-test-implementation-arrangements,202d9f47-3861-49b8-9d3a-7916726ce147,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,,,
https://www.gov.uk/government/consultations/new-challenges-new-chances-next-steps-in-implementing-the-further-education-reform-programme,5c977708-7631-11e4-a3cb-005056011aef,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,,,
https://www.gov.uk/government/consultations/new-fair-deal-and-increases-to-member-contribution,5ebf9358-7631-11e4-a3cb-005056011aef,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,,,
https://www.gov.uk/government/consultations/new-national-curriculum-primary-assessment-and-accountability,5e38fac9-7631-11e4-a3cb-005056011aef,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,"Primary curriculum, key stage 1 and key stage 2",/alpha-taxonomy/6f6f5609-9075-4762-9d98-3d649a26348b-primary-curriculum-key-stage-1-and-key-stage-2,
https://www.gov.uk/government/consultations/paediatric-first-aid-eyfs-statutory-framework-amendments,e6f1a652-162b-4cea-b843-1fda32027454,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,Early years curriculum from birth to 5 years,/alpha-taxonomy/05aefd16-99ac-4d76-87c4-54c4123b3012-early-years-curriculum-0-to-5,"Pre-school education, Early Years Foundation Stage, phonics."
https://www.gov.uk/government/consultations/performance-descriptors-key-stages-1-and-2,60257bf0-7631-11e4-a3cb-005056011aef,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,"Primary curriculum, key stage 1",/alpha-taxonomy/6f6f5609-9075-4762-9d98-3d649a26348b-primary-curriculum-key-stage-1-and-key-stage-2,"Teaching and assessing the primary curriculum at Key Stage 1, primary school performance data."
https://www.gov.uk/government/consultations/postgraduate-study-student-loans-and-other-support,6662e27a-6307-4894-ba91-3f29ecf66c95,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,,,
https://www.gov.uk/government/consultations/proposed-new-independent-school-standards,5f621043-7631-11e4-a3cb-005056011aef,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,,,
https://www.gov.uk/government/consultations/protecting-the-term-apprenticeship,4d601296-7405-437a-a277-b249f7981c74,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,,,
https://www.gov.uk/government/consultations/public-sector-apprenticeship-targets,254ba066-ab32-4664-805f-de5dd15cf30d,whitehall-frontend,whitehall,closed_consultation,placeholder_consultation,placeholder_consultation,,,
https://www.gov.uk/government/consultations/publication-of-statistics-on-inspection-of-childrens-centres,ca5c3ce3-817d-46a4-9c6b-0b364d4709c0,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,,,
https://www.gov.uk/government/consultations/publication-of-statistics-on-maintained-schools-and-academies-inspections-and-outcomes,5658c5cf-b186-4628-8120-6c94d3054f4d,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,,,
https://www.gov.uk/government/consultations/re-inspection-of-inadequate-local-authorities,cb9605af-4ac9-47ae-b794-1cdc4f6d7e1d,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,,,
https://www.gov.uk/government/consultations/registration-of-providers-of-social-work-services,5e94a678-7631-11e4-a3cb-005056011aef,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,,,
https://www.gov.uk/government/consultations/regulating-use-of-calculators-in-new-gcses-as-and-a-levels,aba7d4ec-87f8-4976-a894-8dca7cc13dc4,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,,,
https://www.gov.uk/government/consultations/regulation-of-social-work-providers-and-the-inspection-of-the-statutory-functions-delegated-to-them-by-local-authorities,d34ad81c-12df-4531-a27d-013ec9c53b4a,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,,,
https://www.gov.uk/government/consultations/religious-studies-gcses-as-and-a-levels-new-qualifications-for-2016,602a622d-7631-11e4-a3cb-005056011aef,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,,,
https://www.gov.uk/government/consultations/resits-for-legacy-gcse-as-and-a-levels,50fcbeda-67d8-435d-9bfb-957d49b34d9d,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,,,
https://www.gov.uk/government/consultations/review-of-the-local-safeguarding-children-board,5e9d102b-7631-11e4-a3cb-005056011aef,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,,,
https://www.gov.uk/government/consultations/revised-standards-for-food-in-schools--2,5f1aaada-7631-11e4-a3cb-005056011aef,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,,,
https://www.gov.uk/government/consultations/revision-of-the-send-code-of-practice-0-to-25-years,5f4f05b7-7631-11e4-a3cb-005056011aef,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,,,
https://www.gov.uk/government/consultations/revisions-to-the-framework-for-inspecting-residential-family-centres,fb5ca43f-64a7-4f20-9dd8-bbcc2e836238,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,,,
https://www.gov.uk/government/consultations/revocation-of-the-further-education-workforce-regulations-the-fe-teachers-continuing-professional-development-and-registration-england-regulations-2007-and-the-fe-teachers-qualifications-england-regulations-2007,5c97706b-7631-11e4-a3cb-005056011aef,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,,,
https://www.gov.uk/government/consultations/risk-protection-arrangement-for-academy-trusts,bdd7b7ec-8e62-4bd1-b457-360d0e814a70,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,,,
https://www.gov.uk/government/consultations/savings-to-the-education-services-grant-for-2015-to-2016,5f46c346-7631-11e4-a3cb-005056011aef,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,Funding and finance for education providers,/alpha-taxonomy/ffe4b8dc-9cea-4104-9187-6240578e3112-funding-and-finance-for-education-providers,
https://www.gov.uk/government/consultations/secondary-school-accountability-consultation,5e0e9b24-7631-11e4-a3cb-005056011aef,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,,,
https://www.gov.uk/government/consultations/sen-and-disability-detained-persons-regulations-and-revised-code,6025798e-7631-11e4-a3cb-005056011aef,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,,,
https://www.gov.uk/government/consultations/setting-the-2020-persistent-child-poverty-target,5f66f62b-7631-11e4-a3cb-005056011aef,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,,,
https://www.gov.uk/government/consultations/sharia-compliant-student-finance,5eef9480-7631-11e4-a3cb-005056011aef,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,,,
https://www.gov.uk/government/consultations/skills-for-sustainable-growth-consultation-on-the-future-direction-of-skills-policy,5c978148-7631-11e4-a3cb-005056011aef,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,,,
https://www.gov.uk/government/consultations/social-work-knowledge-and-skills-for-supervisors-and-leaders,81d19228-fd92-4844-8d00-413b496cb069,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,,,
https://www.gov.uk/government/consultations/special-educational-needs-and-disability-data-descriptors,5fe3b2bd-7631-11e4-a3cb-005056011aef,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,,,
https://www.gov.uk/government/consultations/special-educational-needs-sen-code-of-practice-16-to-25,5eb94891-7631-11e4-a3cb-005056011aef,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,,,
https://www.gov.uk/government/consultations/special-educational-needs-sen-code-of-practice-and-regulations,5eb97a5c-7631-11e4-a3cb-005056011aef,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,,,
https://www.gov.uk/government/consultations/special-educational-needs-sen-code-of-practice-under-16s,5eb94801-7631-11e4-a3cb-005056011aef,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,,,
https://www.gov.uk/government/consultations/special-guardianship-review,c068ebd8-d4df-4498-8e45-abf528e24a1d,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,,,
https://www.gov.uk/government/consultations/statistics-on-social-care-providers-and-places-and-inspection-outcomes,b71349bc-5c3f-4822-b4aa-6444e60b81b2,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,,,
https://www.gov.uk/government/consultations/statutory-guidance-on-children-who-run-away-or-go-missing-from-home-or-care,5e3664cd-7631-11e4-a3cb-005056011aef,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,,,
https://www.gov.uk/government/consultations/student-support-for-non-uk-nationals-who-have-lived-in-the-uk-for-a-long-time,83e228ef-92d4-466e-a134-5e7988d31cd6,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,,,
https://www.gov.uk/government/consultations/supporting-pupils-at-school-with-medical-conditions,5f101607-7631-11e4-a3cb-005056011aef,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,,,
https://www.gov.uk/government/consultations/targeted-support-for-higher-education-students-review-call-for-evidence,5df4200f-7631-11e4-a3cb-005056011aef,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,,,
https://www.gov.uk/government/consultations/teachers-pension-regulations-2014,5e901108-7631-11e4-a3cb-005056011aef,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,,,
https://www.gov.uk/government/consultations/teachers-pension-scheme-further-reform,5f523f2f-7631-11e4-a3cb-005056011aef,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,,,
https://www.gov.uk/government/consultations/teachers-professional-development-standard-call-for-evidence,ddad9383-3df6-4aa8-9491-9f5098ca1218,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,,,
https://www.gov.uk/government/consultations/teaching-excellence-framework-year-2-technical-consultation,70bcbbe8-e1c4-4e73-bb89-da1c37bd9e4a,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,,,
https://www.gov.uk/government/consultations/the-academy-conversions-transfer-of-school-surpluses-regulations-2013,5e95c917-7631-11e4-a3cb-005056011aef,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,,,
https://www.gov.uk/government/consultations/traineeships-funding-reform-in-england,5f5e1caa-7631-11e4-a3cb-005056011aef,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,,,
https://www.gov.uk/government/consultations/uk-commission-for-employment-and-skills-ukces-triennial-review-2014-call-for-evidence,5f1623c4-7631-11e4-a3cb-005056011aef,whitehall-frontend,whitehall,closed_consultation,placeholder_consultation,placeholder_consultation,,,
https://www.gov.uk/government/consultations/universities-and-growth-the-witty-review-call-for-evidence,5e2b01fc-7631-11e4-a3cb-005056011aef,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,,,
https://www.gov.uk/government/consultations/working-together-to-safeguard-children-revisions,9f2fc7f7-b59b-45da-90e5-ffd747025949,whitehall-frontend,whitehall,consultation_outcome,placeholder_consultation,placeholder_consultation,,,
https://www.gov.uk/government/groups/advisory-group-on-the-special-educational-needs-and-disabilities-review-of-disagreement-resolution-arrangements,82c864ac-b205-4de5-8de1-066ac54af030,government-frontend,whitehall,working_group,working_group,working_group,,,
https://www.gov.uk/government/groups/core-software-suppliers-group,5f56ea1d-9422-4f13-9a3b-7e0da4706bd1,government-frontend,whitehall,working_group,working_group,working_group,,,
https://www.gov.uk/government/groups/headteacher-reference-group,a6a3a97a-f89d-4d88-930f-a26382682c55,government-frontend,whitehall,working_group,working_group,working_group,,,
https://www.gov.uk/government/groups/information-management-partnership-for-schools-board,8c542a39-cb4b-4bd9-a22a-0c17472e631f,government-frontend,whitehall,working_group,working_group,working_group,,,
https://www.gov.uk/government/groups/national-headteacher-standards-review-group,4a489b1c-58ed-4496-b92a-2842aa177060,government-frontend,whitehall,working_group,working_group,working_group,,,
https://www.gov.uk/government/groups/star-chamber-scrutiny-board,c7a7531f-e418-4945-bac3-aa617c5ba550,government-frontend,whitehall,working_group,working_group,working_group,,,
https://www.gov.uk/government/groups/teacher-reference-group,2223d5ed-dcdc-4466-a0b8-a1d7ce4a1b20,government-frontend,whitehall,working_group,working_group,working_group,,,
https://www.gov.uk/government/groups/teacher-workload-data-management-review-group,940c048f-2138-484c-a78e-d166796e7a5e,government-frontend,whitehall,working_group,working_group,working_group,,,
https://www.gov.uk/government/groups/teacher-workload-marking-policy-review-group,12683dcd-8bd0-4051-966c-62d4d62900ae,government-frontend,whitehall,working_group,working_group,working_group,,,
https://www.gov.uk/government/groups/teacher-workload-planning-and-resources-review-group,3ea082f4-2ece-479a-a479-0789c22db463,government-frontend,whitehall,working_group,working_group,working_group,,,
https://www.gov.uk/government/groups/teachers-professional-development-expert-group,e5603694-5a68-4c4b-b255-0b7d62fb3818,government-frontend,whitehall,working_group,working_group,working_group,,,
https://www.gov.uk/government/groups/teachers-working-longer-review-group,3bbca057-1b4a-48db-a777-496203ad610b,government-frontend,whitehall,working_group,working_group,working_group,,,
https://www.gov.uk/government/groups/the-rochford-review,cd189ba8-6575-44f4-9a38-63a2f349f3cc,government-frontend,whitehall,working_group,working_group,working_group,,,
https://www.gov.uk/government/news/1-in-3-suffolk-childrens-primary-school-is-not-good-enough,6024bcb0-7631-11e4-a3cb-005056011aef,whitehall-frontend,whitehall,press_release,placeholder_news_article,placeholder_news_article,,,
https://www.gov.uk/government/news/1-million-from-adoption-support-fund-helps-over-160-families,766750c3-55fd-4516-9831-918511e5d4fc,whitehall-frontend,whitehall,press_release,placeholder_news_article,placeholder_news_article,,,
https://www.gov.uk/government/news/1-million-in-grants-paid-out-as-childcare-scheme-hits-milestone,5fed2783-7631-11e4-a3cb-005056011aef,whitehall-frontend,whitehall,press_release,placeholder_news_article,placeholder_news_article,Early years settings,/alpha-taxonomy/early-years-settings,
https://www.gov.uk/government/news/1-million-to-help-schools-recruit-high-calibre-governors,da508b1d-d332-482c-baec-2ab5db87068a,whitehall-frontend,whitehall,press_release,placeholder_news_article,placeholder_news_article,,,
https://www.gov.uk/government/news/10-000-higher-apprenticeships-to-help-business,5c852b73-7631-11e4-a3cb-005056011aef,whitehall-frontend,whitehall,announcement,placeholder_news_article,placeholder_news_article,,,
https://www.gov.uk/government/news/10-000-higher-apprenticeships-to-help-business-build-the-skills-for-growth,5c9ecd81-7631-11e4-a3cb-005056011aef,whitehall-frontend,whitehall,announcement,placeholder_news_article,placeholder_news_article,,,
https://www.gov.uk/government/news/10-million-literacy-catch-up-programme-for-disadvantaged-pupils,5e28f029-7631-11e4-a3cb-005056011aef,whitehall-frontend,whitehall,press_release,placeholder_news_article,placeholder_news_article,,,
https://www.gov.uk/government/news/100-million-fund-to-boost-university-and-private-collaboration-open-for-bids,5c9e14af-7631-11e4-a3cb-005056011aef,whitehall-frontend,whitehall,announcement,placeholder_news_article,placeholder_news_article,,,
https://www.gov.uk/government/news/100-million-to-be-invested-in-skills,5c851ab2-7631-11e4-a3cb-005056011aef,whitehall-frontend,whitehall,announcement,placeholder_news_article,placeholder_news_article,,,
https://www.gov.uk/government/news/100-million-to-expand-early-education-and-childcare,5e0028c4-7631-11e4-a3cb-005056011aef,whitehall-frontend,whitehall,news_story,placeholder_news_article,placeholder_news_article,Childcare and early years,/alpha-taxonomy/childcare-and-early-years,
https://www.gov.uk/government/news/100000-more-pupils-on-track-to-succeed-in-reading-via-phonics,601d00c8-7631-11e4-a3cb-005056011aef,whitehall-frontend,whitehall,press_release,placeholder_news_article,placeholder_news_article,Phonics,/alpha-taxonomy/phonics,
https://www.gov.uk/government/news/100000-subscribers-take-advantage-of-dbs-update-service,5f19e1af-7631-11e4-a3cb-005056011aef,whitehall-frontend,whitehall,press_release,placeholder_news_article,placeholder_news_article,,,
https://www.gov.uk/government/news/100m-investment-in-skills-to-drive-growth,5c9f23f9-7631-11e4-a3cb-005056011aef,whitehall-frontend,whitehall,announcement,placeholder_news_article,placeholder_news_article,,,
https://www.gov.uk/government/news/11-million-to-fund-new-online-and-telephone-family-support-services,5dcabcc5-7631-11e4-a3cb-005056011aef,whitehall-frontend,whitehall,press_release,placeholder_news_article,placeholder_news_article,,,
https://www.gov.uk/government/news/13-million-school-rebuild-starts-in-withernsea-yorkshire,2f401fad-885f-483a-8292-5bf197c3a89c,whitehall-frontend,whitehall,press_release,placeholder_news_article,placeholder_news_article,Funding and finance for schools,/alpha-taxonomy/abf31e97-defc-43d9-9f08-5b66289addef-funding-and-finance-for-schools,"Premiums, grants, capital funding, building programmes."
https://www.gov.uk/government/news/130000-fewer-pupils-regularly-missing-school,5f448732-7631-11e4-a3cb-005056011aef,whitehall-frontend,whitehall,press_release,placeholder_news_article,placeholder_news_article,,,
https://www.gov.uk/government/news/142-schools-to-convert-to-academy-status-weeks-after-academies-act-passed,5e15eddd-7631-11e4-a3cb-005056011aef,whitehall-frontend,whitehall,press_release,placeholder_news_article,placeholder_news_article,,,
https://www.gov.uk/government/news/15-new-university-technical-colleges-employers-back-plan,5dca2662-7631-11e4-a3cb-005056011aef,whitehall-frontend,whitehall,news_story,placeholder_news_article,placeholder_news_article,,,
https://www.gov.uk/government/news/150-million-to-boost-primary-school-sport,602ad79f-7631-11e4-a3cb-005056011aef,whitehall-frontend,whitehall,press_release,placeholder_news_article,placeholder_news_article,Funding and finance for schools,/alpha-taxonomy/abf31e97-defc-43d9-9f08-5b66289addef-funding-and-finance-for-schools,
https://www.gov.uk/government/news/150000-children-to-receive-help-from-promising-teaching-leaders,5ebecb4e-7631-11e4-a3cb-005056011aef,whitehall-frontend,whitehall,press_release,placeholder_news_article,placeholder_news_article,,,
https://www.gov.uk/government/news/150m-olympic-legacy-boost-for-primary-school-sport-in-england,5e1335d9-7631-11e4-a3cb-005056011aef,whitehall-frontend,whitehall,press_release,placeholder_news_article,placeholder_news_article,,,
https://www.gov.uk/government/news/16-billion-to-help-ensure-every-child-has-a-school-place,c92706e4-9ba1-4c39-9d7f-e66845eae158,whitehall-frontend,whitehall,press_release,placeholder_news_article,placeholder_news_article,Funding and finance for schools,/alpha-taxonomy/abf31e97-defc-43d9-9f08-5b66289addef-funding-and-finance-for-schools,"Premiums, grants, capital funding, building programmes."
https://www.gov.uk/government/news/16-million-boost-to-attract-more-adopters,5e5e5ee2-7631-11e4-a3cb-005056011aef,whitehall-frontend,whitehall,press_release,placeholder_news_article,placeholder_news_article,,,
